ano,codmun,mun,uf,aprov_reprov_EF_6ano,aprov_reprov_EF_7ano,aprov_reprov_EF_8ano,aprov_reprov_EF_9ano,aprov_reprov_EM
2005,2414753,venha-ver,RN,168,63,64,40,119
2005,2414803,vera cruz,RN,263,197,121,132,430
2005,2414902,vicosa,RN,76,57,31,19,58
2005,2415008,vila flor,RN,66,36,49,36,106
2005,2500106,agua branca,PB,325,247,234,158,312
2005,2500205,aguiar,PB,124,122,125,94,255
2005,2500304,alagoa grande,PB,750,581,438,331,975
2005,2500403,alagoa nova,PB,543,425,317,232,457
2005,2500502,alagoinha,PB,384,251,244,239,385
2005,2500536,alcantil,PB,144,162,117,110,164
2005,2500577,algodao de jandaira,PB,85,46,68,39,0
2005,2500601,alhandra,PB,595,478,491,414,787
2005,2500700,sao joao do rio do peixe,PB,407,270,274,259,575
2005,2500734,amparo,PB,61,66,44,51,113
2005,2500775,aparecida,PB,173,103,117,97,100
2005,2500809,aracagi,PB,357,253,239,209,688
2005,2500908,arara,PB,304,202,197,156,431
2005,2501005,araruna,PB,361,339,268,224,560
2005,2501104,areia,PB,673,526,381,292,638
2005,2501153,areia de baraunas,PB,49,47,40,29,0
2005,2501203,areial,PB,229,179,169,128,216
2005,2501302,aroeiras,PB,489,484,388,269,430
2005,2501351,assuncao,PB,107,65,61,38,75
2005,2501401,baia da traicao,PB,197,204,179,153,373
2005,2501500,bananeiras,PB,519,421,357,371,1426
2005,2501534,barauna,PB,92,107,78,97,183
2005,2501575,barra de santana,PB,252,228,180,157,304
2005,2501609,barra de santa rosa,PB,280,224,255,201,254
2005,2501708,barra de sao miguel,PB,119,132,71,61,157
2005,2501807,bayeux,PB,2446,1900,1491,1294,3128
2005,2501906,belem,PB,384,297,263,231,404
2005,2502003,belem do brejo do cruz,PB,146,120,102,94,176
2005,2502052,bernardino batista,PB,98,75,73,58,110
2005,2502102,boa ventura,PB,163,120,79,65,156
2005,2502151,boa vista,PB,165,168,143,119,241
2005,2502201,bom jesus,PB,102,50,62,38,68
2005,2502300,bom sucesso,PB,120,94,103,73,207
2005,2502409,bonito de santa fe,PB,184,161,157,115,204
2005,2502508,boqueirao,PB,499,341,303,268,674
2005,2502607,igaracy,PB,176,168,109,97,283
2005,2502706,borborema,PB,124,81,96,36,133
2005,2502805,brejo do cruz,PB,297,209,161,153,315
2005,2502904,brejo dos santos,PB,183,122,79,131,212
2005,2503001,caapora,PB,609,530,401,385,690
2005,2503100,cabaceiras,PB,127,92,97,95,249
2005,2503209,cabedelo,PB,1111,904,713,650,1165
2005,2503308,cachoeira dos indios,PB,215,178,182,154,281
2005,2503407,cacimba de areia,PB,130,76,75,68,50
2005,2503506,cacimba de dentro,PB,552,351,304,333,632
2005,2503555,cacimbas,PB,231,213,145,119,51
2005,2503605,caicara,PB,224,136,142,125,422
2005,2503704,cajazeiras,PB,1555,1150,1039,922,2413
2005,2503753,cajazeirinhas,PB,83,76,89,81,0
2005,2503803,caldas brandao,PB,151,93,85,69,91
2005,2503902,camalau,PB,101,80,53,59,120
2005,2504009,campina grande,PB,8026,6792,6449,5920,15078
2005,2504033,capim,PB,122,97,98,97,208
2005,2504074,caraubas,PB,111,87,49,53,108
2005,2504108,carrapateira,PB,69,78,73,78,70
2005,2504157,casserengue,PB,172,147,151,137,0
2005,2504207,catingueira,PB,169,69,79,109,123
2005,2504306,catole do rocha,PB,719,591,576,495,1437
2005,2504355,caturite,PB,115,111,88,62,240
2005,2504405,conceicao,PB,500,427,389,384,965
2005,2504504,condado,PB,213,142,131,137,210
2005,2504603,conde,PB,591,410,316,188,344
2005,2504702,congo,PB,155,72,61,90,155
2005,2504801,coremas,PB,340,271,273,306,473
2005,2504850,coxixola,PB,31,42,40,40,75
2005,2504900,cruz do espirito santo,PB,361,285,226,170,325
2005,2505006,cubati,PB,180,170,127,57,190
2005,2505105,cuite,PB,419,337,235,262,523
2005,2505204,cuitegi,PB,183,134,87,83,163
2005,2505238,cuite de mamanguape,PB,244,220,213,170,305
2005,2505279,curral de cima,PB,160,123,132,78,108
2005,2505303,curral velho,PB,58,60,58,38,72
2005,2505352,damiao,PB,163,83,103,128,0
2005,2505402,desterro,PB,199,190,137,141,361
2005,2505501,vista serrana,PB,93,70,32,45,85
2005,2505600,diamante,PB,197,160,141,144,313
2005,2505709,dona ines,PB,354,258,287,270,438
2005,2505808,duas estradas,PB,87,79,55,52,94
2005,2505907,emas,PB,78,61,64,60,78
2005,2506004,esperanca,PB,743,614,491,462,363
2005,2506103,fagundes,PB,444,463,280,217,411
2005,2506202,frei martinho,PB,67,52,66,60,185
2005,2506251,gado bravo,PB,331,225,201,248,347
2005,2506301,guarabira,PB,1574,1232,1070,1092,3017
2005,2506400,gurinhem,PB,359,255,235,209,424
2005,2506509,gurjao,PB,63,62,81,79,155
2005,2506608,ibiara,PB,122,127,108,130,210
2005,2506707,imaculada,PB,290,229,195,218,205
2005,2506806,inga,PB,439,339,385,320,601
2005,2506905,itabaiana,PB,557,438,459,439,917
2005,2507002,itaporanga,PB,620,580,439,367,1021
2005,2507101,itapororoca,PB,416,262,265,194,546
2005,2507200,itatuba,PB,210,163,153,127,231
2005,2507309,jacarau,PB,398,320,344,257,389
2005,2507408,jerico,PB,232,142,150,113,222
2005,2507507,joao pessoa,PB,9909,8683,8268,8228,30131
2005,2507606,juarez tavora,PB,183,134,96,106,136
2005,2507705,juazeirinho,PB,475,289,193,249,630
2005,2507804,junco do serido,PB,153,143,151,147,279
2005,2507903,juripiranga,PB,202,188,151,152,468
2005,2508000,juru,PB,274,209,199,180,182
2005,2508109,lagoa,PB,98,85,80,86,153
2005,2508208,lagoa de dentro,PB,186,119,121,105,187
2005,2508307,lagoa seca,PB,515,391,401,288,519
2005,2508406,lastro,PB,97,49,40,56,174
2005,2508505,livramento,PB,158,157,163,143,168
2005,2508554,logradouro,PB,95,85,58,49,0
2005,2508604,lucena,PB,309,205,147,127,310
2005,2508703,mae d'agua,PB,115,100,84,99,75
2005,2508802,malta,PB,126,88,72,91,186
2005,2508901,mamanguape,PB,981,717,549,636,1058
2005,2509008,manaira,PB,320,191,145,157,344
2005,2509057,marcacao,PB,139,187,116,86,0
2005,2509107,mari,PB,605,471,399,344,551
2005,2509156,marizopolis,PB,118,139,82,87,123
2005,2509206,massaranduba,PB,383,298,289,251,215
2005,2509305,mataraca,PB,203,120,100,67,177
2005,2509339,matinhas,PB,177,135,99,60,103
2005,2509370,mato grosso,PB,48,43,40,51,0
2005,2509396,matureia,PB,182,147,121,135,0
2005,2509404,mogeiro,PB,297,226,186,197,422
2005,2509503,montadas,PB,94,112,100,119,233
2005,2509602,monte horebe,PB,129,73,68,70,61
2005,2509701,monteiro,PB,807,672,615,491,887
2005,2509800,mulungu,PB,207,164,126,99,204
2005,2509909,natuba,PB,193,163,135,132,169
2005,2510006,nazarezinho,PB,182,132,108,82,195
2005,2510105,nova floresta,PB,297,204,173,169,290
2005,2510204,nova olinda,PB,184,223,168,105,192
2005,2510303,nova palmeira,PB,89,80,50,64,152
2005,2510402,olho d'agua,PB,218,179,136,145,189
2005,2510501,olivedos,PB,67,97,69,68,126
2005,2510600,ouro velho,PB,57,51,43,45,119
2005,2510659,parari,PB,27,24,33,27,44
2005,2510709,passagem,PB,55,56,34,44,0
2005,2510808,patos,PB,2254,1756,1701,1491,4972
2005,2510907,paulista,PB,285,238,204,242,400
2005,2511004,pedra branca,PB,105,96,101,86,153
2005,2511103,pedra lavrada,PB,166,161,124,117,296
2005,2511202,pedras de fogo,PB,881,495,492,322,507
2005,2511301,pianco,PB,340,264,298,286,698
2005,2511400,picui,PB,440,418,350,276,630
2005,2511509,pilar,PB,271,214,227,170,440
2005,2511608,piloes,PB,222,211,173,198,197
2005,2511707,piloezinhos,PB,109,125,93,90,147
2005,2511806,pirpirituba,PB,266,170,136,122,261
2005,2511905,pitimbu,PB,390,225,194,150,364
2005,2512002,pocinhos,PB,337,261,258,180,375
2005,2512036,poco dantas,PB,105,94,63,88,157
2005,2512077,poco de jose de moura,PB,191,131,135,89,162
2005,2512101,pombal,PB,774,697,560,639,1549
2005,2512200,prata,PB,64,59,39,39,128
2005,2512309,princesa isabel,PB,498,372,269,264,916
2005,2512408,puxinana,PB,470,328,249,179,329
2005,2512507,queimadas,PB,948,777,703,671,1109
2005,2512606,quixaba,PB,0,0,0,0,0
2005,2512705,remigio,PB,455,342,269,255,478
2005,2512721,pedro regis,PB,143,98,88,80,179
2005,2512747,riachao,PB,78,94,67,71,107
2005,2512754,riachao do bacamarte,PB,120,67,69,56,112
2005,2512762,riachao do poco,PB,124,61,40,44,0
2005,2512788,riacho de santo antonio,PB,67,48,33,35,71
2005,2512804,riacho dos cavalos,PB,193,113,94,105,159
2005,2512903,rio tinto,PB,500,389,287,300,1003
2005,2513000,salgadinho,PB,96,79,45,34,66
2005,2513109,salgado de sao felix,PB,351,306,270,260,466
2005,2513158,santa cecilia,PB,128,123,90,71,265
2005,2513208,santa cruz,PB,137,117,84,128,269
2005,2513307,santa helena,PB,129,91,105,93,117
2005,2513356,santa ines,PB,147,42,71,67,0
2005,2513406,santa luzia,PB,336,225,267,222,808
2005,2513505,santana de mangueira,PB,111,104,64,83,127
2005,2513604,santana dos garrotes,PB,187,200,181,216,498
2005,2513653,santarem,PB,77,59,66,43,138
2005,2513703,santa rita,PB,3388,2681,2220,1915,3950
2005,2513802,santa teresinha,PB,105,107,106,79,0
2005,2513851,santo andre,PB,84,62,56,46,101
2005,2513901,sao bento,PB,626,497,357,408,718
2005,2513927,sao bentinho,PB,97,64,48,62,108
2005,2513943,sao domingos do cariri,PB,60,51,39,23,68
2005,2513968,sao domingos de pombal,PB,50,44,28,20,0
2005,2513984,sao francisco,PB,83,83,75,74,107
2005,2514008,sao joao do cariri,PB,83,95,84,57,135
2005,2514107,sao joao do tigre,PB,117,79,70,61,73
2005,2514206,sao jose da lagoa tapada,PB,157,121,107,141,193
2005,2514305,sao jose de caiana,PB,196,99,106,91,149
2005,2514404,sao jose de espinharas,PB,119,109,98,81,49
2005,2514453,sao jose dos ramos,PB,179,113,118,96,164
2005,2514503,sao jose de piranhas,PB,338,298,339,283,390
2005,2514552,sao jose de princesa,PB,87,46,51,47,0
2005,2514602,sao jose do bonfim,PB,98,75,55,72,0
2005,2514651,sao jose do brejo do cruz,PB,40,31,43,36,52
2005,2514701,sao jose do sabugi,PB,19,21,11,18,74
2005,2514800,sao jose dos cordeiros,PB,72,59,35,35,70
2005,2514909,sao mamede,PB,140,126,140,123,365
2005,2515005,sao miguel de taipu,PB,149,117,74,39,34
2005,2515104,sao sebastiao de lagoa de roca,PB,300,183,130,107,291
2005,2515203,sao sebastiao do umbuzeiro,PB,62,52,42,23,83
2005,2515302,sape,PB,1175,858,735,526,1311
2005,2515401,sao vicente do serido,PB,281,207,164,158,412
2005,2515500,serra branca,PB,245,237,161,218,380
2005,2515609,serra da raiz,PB,91,85,56,71,135
2005,2515708,serra grande,PB,87,80,63,112,121
2005,2515807,serra redonda,PB,248,132,89,88,167
2005,2515906,serraria,PB,153,121,107,73,89
2005,2515930,sertaozinho,PB,140,111,81,86,207
2005,2515971,sobrado,PB,283,181,176,163,300
2005,2516003,solanea,PB,620,437,422,427,763
2005,2516102,soledade,PB,324,291,210,175,317
2005,2516151,sossego,PB,88,95,66,66,110
2005,2516201,sousa,PB,1436,1173,1070,1031,3018
2005,2516300,sume,PB,450,279,286,263,562
2005,2516409,campo de santana,PB,226,158,154,135,178
2005,2516508,taperoa,PB,313,219,166,170,349
2005,2516607,tavares,PB,528,352,356,362,414
2005,2516706,teixeira,PB,296,249,281,201,746
2005,2516755,tenorio,PB,132,76,67,69,0
2005,2516805,triunfo,PB,182,206,204,172,293
2005,2516904,uirauna,PB,342,290,229,181,442
2005,2517001,umbuzeiro,PB,174,168,121,85,309
2005,2517100,varzea,PB,46,52,35,41,144
2005,2517209,vieiropolis,PB,110,92,97,89,75
2005,2517407,zabele,PB,48,44,22,19,118
2005,2600054,abreu e lima,PE,2153,1961,1809,1673,4292
2005,2600104,afogados da ingazeira,PE,842,762,698,609,1624
2005,2600203,afranio,PE,513,452,308,281,689
2005,2600302,agrestina,PE,594,452,397,359,636
2005,2600401,agua preta,PE,636,587,372,424,912
2005,2600500,aguas belas,PE,849,539,350,301,950
2005,2600609,alagoinha,PE,301,229,164,199,355
2005,2600708,alianca,PE,905,648,479,510,1150
2005,2600807,altinho,PE,513,412,357,285,596
2005,2600906,amaraji,PE,511,405,271,276,466
2005,2601003,angelim,PE,262,151,144,148,249
2005,2601052,aracoiaba,PE,486,391,344,271,705
2005,2601102,araripina,PE,1130,1084,839,740,2446
2005,2601201,arcoverde,PE,1368,1154,980,941,2728
2005,2601300,barra de guabiraba,PE,300,221,162,136,354
2005,2601409,barreiros,PE,942,754,672,589,2390
2005,2601508,belem de maria,PE,265,216,164,135,254
2005,2601607,belem de sao francisco,PE,331,331,224,169,1144
2005,2601706,belo jardim,PE,1539,1126,925,900,2953
2005,2601805,betania,PE,256,208,137,134,460
2005,2601904,bezerros,PE,1183,981,835,818,1767
2005,2602001,bodoco,PE,665,574,437,404,1166
2005,2602100,bom conselho,PE,340,281,241,224,1425
2005,2602209,bom jardim,PE,1131,859,753,627,1609
2005,2602308,bonito,PE,799,636,517,494,1064
2005,2602407,brejao,PE,294,195,166,120,375
2005,2602506,brejinho,PE,203,177,112,121,265
2005,2602605,brejo da madre de deus,PE,1104,801,613,531,926
2005,2602704,buenos aires,PE,311,262,169,173,401
2005,2602803,buique,PE,1381,1000,791,729,1389
2005,2602902,cabo de santo agostinho,PE,4638,4201,3807,3539,10006
2005,2603009,cabrobo,PE,743,574,573,500,1376
2005,2603108,cachoeirinha,PE,321,318,270,219,570
2005,2603207,caetes,PE,821,551,481,394,729
2005,2603306,calcado,PE,275,205,213,189,379
2005,2603405,calumbi,PE,150,119,122,100,232
2005,2603454,camaragibe,PE,3783,3063,2256,2248,7633
2005,2603504,camocim de sao felix,PE,372,302,240,222,547
2005,2603603,camutanga,PE,291,188,157,118,290
2005,2603702,canhotinho,PE,520,391,325,276,681
2005,2603801,capoeiras,PE,487,439,376,362,658
2005,2603900,carnaiba,PE,478,423,413,320,674
2005,2603926,carnaubeira da penha,PE,214,139,60,52,525
2005,2604007,carpina,PE,1625,1182,925,1029,2648
2005,2604106,caruaru,PE,6390,5668,4539,3970,10062
2005,2604155,casinhas,PE,466,366,290,232,639
2005,2604205,catende,PE,743,708,535,551,1339
2005,2604304,cedro,PE,322,272,231,196,692
2005,2604403,cha de alegria,PE,400,285,267,264,611
2005,2604502,cha grande,PE,629,526,421,301,564
2005,2604601,condado,PE,301,292,237,257,735
2005,2604700,correntes,PE,408,343,267,238,463
2005,2604809,cortes,PE,504,365,300,185,577
2005,2604908,cumaru,PE,283,294,207,230,582
2005,2605004,cupira,PE,691,487,435,264,807
2005,2605103,custodia,PE,736,606,589,445,1148
2005,2605152,dormentes,PE,404,364,283,293,622
2005,2605202,escada,PE,1607,1348,1106,1019,2442
2005,2605301,exu,PE,768,598,473,432,1413
2005,2605400,feira nova,PE,494,423,336,307,806
2005,2605459,fernando de noronha,PE,45,31,23,24,21
2005,2605509,ferreiros,PE,257,225,186,159,436
2005,2605608,flores,PE,439,352,356,301,634
2005,2605707,floresta,PE,429,350,260,239,1490
2005,2605806,frei miguelinho,PE,268,247,195,178,414
2005,2605905,gameleira,PE,496,351,311,253,748
2005,2606002,garanhuns,PE,3185,2671,2153,2115,5464
2005,2606101,gloria do goita,PE,600,487,388,395,993
2005,2606200,goiana,PE,1681,1584,1338,1458,3552
2005,2606309,granito,PE,159,112,84,68,280
2005,2606408,gravata,PE,2022,1588,1217,1035,2543
2005,2606507,iati,PE,581,323,186,138,548
2005,2606606,ibimirim,PE,789,639,538,456,780
2005,2606705,ibirajuba,PE,165,139,122,137,351
2005,2606804,igarassu,PE,2468,1935,1833,1755,4385
2005,2606903,iguaraci,PE,266,225,210,192,354
2005,2607000,inaja,PE,274,200,223,198,667
2005,2607109,ingazeira,PE,110,86,61,52,216
2005,2607208,ipojuca,PE,1825,1445,1036,917,2420
2005,2607307,ipubi,PE,588,464,371,372,1233
2005,2607406,itacuruba,PE,234,150,80,112,151
2005,2607505,itaiba,PE,503,375,224,221,890
2005,2607604,itamaraca,PE,487,329,277,240,632
2005,2607653,itambe,PE,729,538,552,528,1226
2005,2607703,itapetim,PE,283,233,227,213,389
2005,2607752,itapissuma,PE,551,461,423,392,932
2005,2607802,itaquitinga,PE,413,304,237,229,582
2005,2607901,jaboatao dos guararapes,PE,11600,9900,7786,7832,23106
2005,2607950,jaqueira,PE,250,231,212,162,354
2005,2608008,jatauba,PE,396,201,237,148,376
2005,2608057,jatoba,PE,333,286,233,233,789
2005,2608107,joao alfredo,PE,835,743,581,534,1083
2005,2608206,joaquim nabuco,PE,472,458,287,179,468
2005,2608255,jucati,PE,317,263,149,135,267
2005,2608305,jupi,PE,351,316,262,249,674
2005,2608404,jurema,PE,293,246,197,165,414
2005,2608453,lagoa do carro,PE,416,275,248,206,446
2005,2608503,lagoa do itaenga,PE,621,592,483,500,830
2005,2608602,lagoa do ouro,PE,269,220,163,143,376
2005,2608701,lagoa dos gatos,PE,355,282,186,178,415
2005,2608750,lagoa grande,PE,623,505,430,338,773
2005,2608800,lajedo,PE,1053,769,578,438,1182
2005,2608909,limoeiro,PE,1361,1139,1064,949,3194
2005,2609006,macaparana,PE,697,576,428,426,1189
2005,2609105,machados,PE,340,248,158,161,383
2005,2609154,manari,PE,355,240,163,176,105
2005,2609204,maraial,PE,208,216,134,184,263
2005,2609303,mirandiba,PE,399,316,284,233,775
2005,2609402,moreno,PE,1326,1013,987,857,2132
2005,2609501,nazare da mata,PE,765,630,574,601,1679
2005,2609600,olinda,PE,7629,6213,5747,5590,15726
2005,2609709,orobo,PE,676,603,511,446,1209
2005,2609808,oroco,PE,415,317,226,187,604
2005,2609907,ouricuri,PE,1279,1019,777,788,1769
2005,2610004,palmares,PE,1546,1291,1105,942,2821
2005,2610103,palmeirina,PE,179,151,120,97,315
2005,2610202,panelas,PE,832,722,532,433,805
2005,2610301,paranatama,PE,231,157,125,125,432
2005,2610400,parnamirim,PE,657,486,388,356,1065
2005,2610509,passira,PE,617,600,559,394,843
2005,2610608,paudalho,PE,1215,913,751,744,1551
2005,2610707,paulista,PE,4804,4623,4009,3857,12081
2005,2610806,pedra,PE,389,329,293,253,596
2005,2610905,pesqueira,PE,1383,1091,882,808,2800
2005,2611002,petrolandia,PE,770,633,435,397,1507
2005,2611101,petrolina,PE,6283,5273,4305,4194,12025
2005,2611200,pocao,PE,250,183,124,115,348
2005,2611309,pombos,PE,652,545,398,379,896
2005,2611408,primavera,PE,231,167,123,176,262
2005,2611507,quipapa,PE,636,514,308,272,409
2005,2611533,quixaba,PE,251,191,210,170,309
2005,2611606,recife,PE,29425,24326,22639,22959,81765
2005,2611705,riacho das almas,PE,414,380,281,260,507
2005,2611804,ribeirao,PE,1075,918,768,728,1488
2005,2611903,rio formoso,PE,730,663,430,373,1005
2005,2612000,saire,PE,285,228,103,94,232
2005,2612109,salgadinho,PE,145,109,103,79,285
2005,2612208,salgueiro,PE,1328,1143,1053,940,2407
2005,2612307,saloa,PE,329,248,167,141,431
2005,2612406,sanharo,PE,424,291,257,279,424
2005,2612455,santa cruz,PE,394,271,171,172,533
2005,2612471,santa cruz da baixa verde,PE,214,185,159,203,586
2005,2612505,santa cruz do capibaribe,PE,909,753,765,689,2110
2005,2612554,santa filomena,PE,401,320,167,175,416
2005,2612604,santa maria da boa vista,PE,950,905,706,678,1773
2005,2612703,santa maria do cambuca,PE,336,206,156,146,323
2005,2612802,santa terezinha,PE,249,199,200,168,463
2005,2612901,sao benedito do sul,PE,230,205,143,179,264
2005,2613008,sao bento do una,PE,1120,929,708,652,1318
2005,2613107,sao caitano,PE,954,778,674,593,1155
2005,2613206,sao joao,PE,653,464,281,268,489
2005,2613305,sao joaquim do monte,PE,609,370,406,315,613
2005,2613404,sao jose da coroa grande,PE,443,352,269,246,561
2005,2613503,sao jose do belmonte,PE,790,734,542,491,1104
2005,2613602,sao jose do egito,PE,695,599,610,522,1400
2005,2613701,sao lourenco da mata,PE,2247,1916,1436,1339,4428
2005,2613800,sao vicente ferrer,PE,476,380,254,222,416
2005,2613909,serra talhada,PE,1791,1428,1119,1095,3382
2005,2614006,serrita,PE,533,415,315,264,913
2005,2614105,sertania,PE,738,586,508,543,1183
2005,2614204,sirinhaem,PE,976,767,520,491,1396
2005,2614303,moreilandia,PE,299,275,169,196,609
2005,2614402,solidao,PE,256,210,173,134,208
2005,2614501,surubim,PE,1281,1093,984,826,2717
2005,2614600,tabira,PE,563,510,429,384,923
2005,2614709,tacaimbo,PE,333,254,198,216,381
2005,2614808,tacaratu,PE,418,384,311,264,689
2005,2614857,tamandare,PE,497,410,268,248,509
2005,2615003,taquaritinga do norte,PE,578,470,334,360,626
2005,2615102,terezinha,PE,201,132,81,78,173
2005,2615201,terra nova,PE,160,156,152,134,302
2005,2615300,timbauba,PE,1351,1121,924,868,1912
2005,2615409,toritama,PE,606,394,369,248,487
2005,2615508,tracunhaem,PE,254,200,128,165,348
2005,2615607,trindade,PE,501,413,355,288,1026
2005,2615706,triunfo,PE,406,357,346,288,752
2005,2615805,tupanatinga,PE,454,374,318,276,661
2005,2615904,tuparetama,PE,171,180,190,183,509
2005,2616001,venturosa,PE,317,284,269,239,568
2005,2616100,verdejante,PE,301,213,205,194,361
2005,2616183,vertente do lerio,PE,223,202,147,99,178
2005,2616209,vertentes,PE,333,290,206,171,404
2005,2616308,vicencia,PE,730,630,495,537,1301
2005,2616407,vitoria de santo antao,PE,3091,2592,2108,2114,5992
2005,2616506,xexeu,PE,483,313,265,197,483
2005,2700102,agua branca,AL,671,436,317,263,928
2005,2700201,anadia,AL,448,360,279,243,507
2005,2700300,arapiraca,AL,5233,4103,3243,2975,4229
2005,2700409,atalaia,AL,1185,766,626,595,1102
2005,2700508,barra de santo antonio,AL,408,249,217,152,335
2005,2700607,barra de sao miguel,AL,171,153,110,85,165
2005,2700706,batalha,AL,363,441,257,382,717
2005,2700805,belem,AL,156,157,118,108,219
2005,2700904,belo monte,AL,225,172,123,85,0
2005,2701001,boca da mata,AL,1068,837,802,673,1426
2005,2701100,branquinha,AL,316,157,124,113,157
2005,2701209,cacimbinhas,AL,231,208,130,122,200
2005,2701308,cajueiro,AL,563,437,392,297,505
2005,2701357,campestre,AL,142,129,91,58,151
2005,2701407,campo alegre,AL,1173,746,564,456,817
2005,2701506,campo grande,AL,429,250,197,153,175
2005,2701605,canapi,AL,500,393,252,223,274
2005,2701704,capela,AL,411,346,324,240,481
2005,2701803,carneiros,AL,193,189,155,147,0
2005,2701902,cha preta,AL,196,136,126,89,301
2005,2702009,coite do noia,AL,315,225,181,124,263
2005,2702108,colonia leopoldina,AL,482,389,255,230,561
2005,2702207,coqueiro seco,AL,131,112,69,56,173
2005,2702306,coruripe,AL,1902,1576,1144,936,1858
2005,2702355,craibas,AL,637,550,433,367,786
2005,2702405,delmiro gouveia,AL,172,172,216,171,1492
2005,2702504,dois riachos,AL,266,160,155,107,225
2005,2702553,estrela de alagoas,AL,471,348,256,190,285
2005,2702603,feira grande,AL,575,471,309,297,472
2005,2702702,feliz deserto,AL,108,106,78,85,139
2005,2702801,flexeiras,AL,257,213,180,140,283
2005,2702900,girau do ponciano,AL,1127,628,513,399,703
2005,2703007,ibateguara,AL,247,248,147,138,374
2005,2703106,igaci,AL,848,676,567,415,780
2005,2703205,igreja nova,AL,579,542,373,333,503
2005,2703304,inhapi,AL,385,245,164,113,260
2005,2703403,jacare dos homens,AL,207,132,104,127,0
2005,2703502,jacuipe,AL,206,117,122,92,159
2005,2703601,japaratinga,AL,175,140,131,96,190
2005,2703700,jaramataia,AL,198,123,90,52,176
2005,2703759,jequia da praia,AL,400,308,248,182,0
2005,2703809,joaquim gomes,AL,524,238,266,196,395
2005,2703908,jundia,AL,147,109,68,85,157
2005,2704005,junqueiro,AL,671,506,383,348,805
2005,2704104,lagoa da canoa,AL,557,294,320,255,545
2005,2704203,limoeiro de anadia,AL,530,373,287,189,707
2005,2704302,maceio,AL,19077,16670,15033,14037,37190
2005,2704401,major isidoro,AL,490,342,279,216,449
2005,2704500,maragogi,AL,717,519,379,311,569
2005,2704609,maravilha,AL,280,228,192,196,315
2005,2704708,marechal deodoro,AL,1030,807,704,587,1098
2005,2704807,maribondo,AL,369,336,199,254,551
2005,2704906,mar vermelho,AL,75,93,60,67,151
2005,2705002,mata grande,AL,623,373,313,205,620
2005,2705101,matriz de camaragibe,AL,703,435,285,230,763
2005,2705200,messias,AL,397,326,182,162,593
2005,2705309,minador do negrao,AL,195,166,105,92,164
2005,2705408,monteiropolis,AL,195,136,147,122,0
2005,2705507,murici,AL,696,474,368,253,639
2005,2705606,novo lino,AL,316,198,211,169,319
2005,2705705,olho d'agua das flores,AL,631,417,327,272,1246
2005,2705804,olho d'agua do casado,AL,195,199,110,111,169
2005,2705903,olho d'agua grande,AL,130,99,101,97,0
2005,2706000,olivenca,AL,329,223,208,151,0
2005,2706109,ouro branco,AL,317,236,220,197,369
2005,2706208,palestina,AL,166,146,97,108,319
2005,2706307,palmeira dos indios,AL,2009,1522,1438,1155,3738
2005,2706406,pao de acucar,AL,640,480,331,317,1106
2005,2706422,pariconha,AL,273,200,188,161,0
2005,2706448,paripueira,AL,244,238,193,191,361
2005,2706505,passo de camaragibe,AL,373,225,183,145,270
2005,2706604,paulo jacinto,AL,239,109,106,98,279
2005,2706703,penedo,AL,1665,1514,1295,1183,3343
2005,2706802,piacabucu,AL,476,375,346,286,564
2005,2706901,pilar,AL,779,593,576,504,1170
2005,2707008,pindoba,AL,88,64,58,41,0
2005,2707107,piranhas,AL,836,476,375,291,680
2005,2707206,poco das trincheiras,AL,412,349,309,246,0
2005,2707305,porto calvo,AL,648,581,444,324,977
2005,2707404,porto de pedras,AL,157,203,127,132,200
2005,2707503,porto real do colegio,AL,434,317,266,195,383
2005,2707602,quebrangulo,AL,403,188,176,159,312
2005,2707701,rio largo,AL,2029,1469,1153,1041,1997
2005,2707800,roteiro,AL,185,156,91,71,0
2005,2707909,santa luzia do norte,AL,224,153,114,88,296
2005,2708006,santana do ipanema,AL,1318,968,910,759,2440
2005,2708105,santana do mundau,AL,268,267,126,132,290
2005,2708204,sao bras,AL,211,177,167,110,124
2005,2708303,sao jose da laje,AL,623,458,361,325,599
2005,2708402,sao jose da tapera,AL,1057,832,729,587,1185
2005,2708501,sao luis do quitunde,AL,823,623,516,390,700
2005,2708600,sao miguel dos campos,AL,1427,1303,1145,965,2581
2005,2708709,sao miguel dos milagres,AL,172,184,132,124,229
2005,2708808,sao sebastiao,AL,987,706,617,472,706
2005,2708907,satuba,AL,345,251,263,190,619
2005,2708956,senador rui palmeira,AL,489,300,254,179,0
2005,2709004,tanque d'arca,AL,171,151,125,110,195
2005,2709103,taquarana,AL,703,494,368,289,522
2005,2709152,teotonio vilela,AL,1471,1002,787,643,1405
2005,2709202,traipu,AL,775,515,519,422,604
2005,2709301,uniao dos palmares,AL,1647,1247,1067,775,2109
2005,2709400,vicosa,AL,917,552,474,463,1440
2005,2800100,amparo de sao francisco,SE,65,43,45,30,109
2005,2800209,aquidaba,SE,550,343,282,303,846
2005,2800308,aracaju,SE,9802,8648,7821,8653,25321
2005,2800407,araua,SE,333,260,245,239,342
2005,2800506,areia branca,SE,380,186,166,195,406
2005,2800605,barra dos coqueiros,SE,477,303,241,180,388
2005,2800670,boquim,SE,679,540,417,476,1205
2005,2800704,brejo grande,SE,166,123,89,80,235
2005,2801009,campo do brito,SE,423,282,239,264,424
