ano,codmun,mun,uf,aprov_reprov_EF_6ano,aprov_reprov_EF_7ano,aprov_reprov_EF_8ano,aprov_reprov_EF_9ano,aprov_reprov_EM
1995,2611705,riacho das almas,PE,229,185,126,78,164
1995,2611804,ribeirao,PE,647,591,486,351,1079
1995,2611903,rio formoso,PE,685,424,286,238,380
1995,2612000,saire,PE,167,68,49,55,132
1995,2612109,salgadinho,PE,67,57,32,27,41
1995,2612208,salgueiro,PE,1316,888,711,535,1442
1995,2612307,saloa,PE,57,22,22,70,168
1995,2612406,sanharo,PE,241,197,117,105,140
1995,2612455,santa cruz,PE,93,62,26,14,54
1995,2612471,santa cruz da baixa verde,PE,314,190,213,103,270
1995,2612505,santa cruz do capibaribe,PE,983,935,478,404,714
1995,2612604,santa maria da boa vista,PE,1024,738,591,338,561
1995,2612703,santa maria do cambuca,PE,106,42,25,29,59
1995,2612802,santa terezinha,PE,190,166,142,101,224
1995,2612901,sao benedito do sul,PE,108,98,74,56,82
1995,2613008,sao bento do una,PE,703,497,323,275,495
1995,2613107,sao caitano,PE,498,309,219,185,306
1995,2613206,sao joao,PE,264,168,94,92,245
1995,2613305,sao joaquim do monte,PE,272,138,103,91,141
1995,2613404,sao jose da coroa grande,PE,270,200,129,106,226
1995,2613503,sao jose do belmonte,PE,565,423,273,183,494
1995,2613602,sao jose do egito,PE,524,461,365,284,638
1995,2613701,sao lourenco da mata,PE,1951,1264,919,906,1964
1995,2613800,sao vicente ferrer,PE,192,177,111,61,131
1995,2613909,serra talhada,PE,1638,1136,913,734,1734
1995,2614006,serrita,PE,185,107,84,75,138
1995,2614105,sertania,PE,550,441,295,299,740
1995,2614204,sirinhaem,PE,612,387,279,195,532
1995,2614303,moreilandia,PE,178,165,101,79,144
1995,2614402,solidao,PE,121,88,67,37,52
1995,2614501,surubim,PE,1311,852,717,552,1402
1995,2614600,tabira,PE,426,291,252,248,439
1995,2614709,tacaimbo,PE,130,86,56,44,63
1995,2614808,tacaratu,PE,221,161,124,108,245
1995,2615003,taquaritinga do norte,PE,290,183,125,90,214
1995,2615102,terezinha,PE,76,68,30,34,75
1995,2615201,terra nova,PE,161,137,116,67,157
1995,2615300,timbauba,PE,1275,1098,1731,631,1468
1995,2615409,toritama,PE,266,182,144,112,184
1995,2615508,tracunhaem,PE,293,192,105,89,135
1995,2615607,trindade,PE,429,287,255,196,446
1995,2615706,triunfo,PE,333,319,273,226,464
1995,2615805,tupanatinga,PE,144,70,60,29,88
1995,2615904,tuparetama,PE,188,157,120,100,190
1995,2616001,venturosa,PE,308,220,150,110,220
1995,2616100,verdejante,PE,190,157,132,78,228
1995,2616183,vertente do lerio,PE,222,105,79,53,104
1995,2616209,vertentes,PE,230,147,123,90,175
1995,2616308,vicencia,PE,688,414,328,244,525
1995,2616407,vitoria de santo antao,PE,2840,1872,1361,1124,2869
1995,2616506,xexeu,PE,160,109,98,49,157
1995,2700102,agua branca,AL,244,145,91,57,194
1995,2700201,anadia,AL,218,135,98,88,220
1995,2700300,arapiraca,AL,3749,2766,2159,1561,3364
1995,2700409,atalaia,AL,662,368,321,226,437
1995,2700508,barra de santo antonio,AL,69,41,21,28,74
1995,2700607,barra de sao miguel,AL,92,55,39,22,0
1995,2700706,batalha,AL,154,109,64,64,101
1995,2700805,belem,AL,108,54,55,19,40
1995,2700904,belo monte,AL,35,26,5,16,0
1995,2701001,boca da mata,AL,511,222,235,244,307
1995,2701100,branquinha,AL,44,30,12,20,0
1995,2701209,cacimbinhas,AL,92,40,33,33,51
1995,2701308,cajueiro,AL,274,155,141,112,204
1995,2701407,campo alegre,AL,388,212,206,137,139
1995,2701506,campo grande,AL,66,23,21,19,0
1995,2701605,canapi,AL,98,58,39,38,86
1995,2701704,capela,AL,266,190,129,99,189
1995,2701803,carneiros,AL,114,60,60,48,0
1995,2701902,cha preta,AL,109,76,55,41,79
1995,2702009,coite do noia,AL,107,38,28,14,0
1995,2702108,colonia leopoldina,AL,253,108,90,43,132
1995,2702207,coqueiro seco,AL,106,40,43,26,75
1995,2702306,coruripe,AL,915,600,378,252,468
1995,2702355,craibas,AL,110,83,54,53,101
1995,2702405,delmiro gouveia,AL,692,500,298,250,430
1995,2702504,dois riachos,AL,66,44,24,22,34
1995,2702553,estrela de alagoas,AL,106,72,31,13,0
1995,2702603,feira grande,AL,147,89,53,37,40
1995,2702702,feliz deserto,AL,49,34,26,21,39
1995,2702801,flexeiras,AL,117,86,108,52,84
1995,2702900,girau do ponciano,AL,222,124,66,36,95
1995,2703007,ibateguara,AL,89,0,0,0,63
1995,2703106,igaci,AL,312,230,186,118,203
1995,2703205,igreja nova,AL,115,88,40,40,0
1995,2703304,inhapi,AL,75,41,34,29,44
1995,2703403,jacare dos homens,AL,23,15,16,4,0
1995,2703502,jacuipe,AL,80,64,48,44,0
1995,2703601,japaratinga,AL,161,66,50,50,0
1995,2703700,jaramataia,AL,91,36,34,25,0
1995,2703809,joaquim gomes,AL,256,171,140,60,153
1995,2703908,jundia,AL,217,154,101,50,71
1995,2704005,junqueiro,AL,320,265,220,154,299
1995,2704104,lagoa da canoa,AL,198,109,92,70,79
1995,2704203,limoeiro de anadia,AL,271,163,93,74,93
1995,2704302,maceio,AL,15546,12697,10493,8696,20107
1995,2704401,major isidoro,AL,125,86,64,52,132
1995,2704500,maragogi,AL,135,176,127,83,185
1995,2704609,maravilha,AL,98,55,59,35,33
1995,2704708,marechal deodoro,AL,610,509,324,274,495
1995,2704807,maribondo,AL,217,222,120,110,288
1995,2704906,mar vermelho,AL,92,20,19,29,40
1995,2705002,mata grande,AL,136,96,80,63,142
1995,2705101,matriz de camaragibe,AL,406,175,182,147,121
1995,2705200,messias,AL,204,117,51,39,0
1995,2705309,minador do negrao,AL,0,0,0,0,0
1995,2705408,monteiropolis,AL,48,49,15,23,0
1995,2705507,murici,AL,248,241,157,139,244
1995,2705606,novo lino,AL,111,89,70,58,91
1995,2705705,olho d'agua das flores,AL,239,151,114,90,313
1995,2705804,olho d'agua do casado,AL,97,34,24,20,0
1995,2705903,olho d'agua grande,AL,34,28,26,14,0
1995,2706000,olivenca,AL,66,37,33,25,0
1995,2706109,ouro branco,AL,118,89,70,50,104
1995,2706208,palestina,AL,88,39,36,29,94
1995,2706307,palmeira dos indios,AL,1389,1062,790,606,1603
1995,2706406,pao de acucar,AL,458,231,177,168,401
1995,2706422,pariconha,AL,78,57,18,22,0
1995,2706448,paripueira,AL,132,76,34,42,93
1995,2706505,passo de camaragibe,AL,198,115,75,46,86
1995,2706604,paulo jacinto,AL,111,97,60,47,75
1995,2706703,penedo,AL,1153,905,637,576,1351
1995,2706802,piacabucu,AL,200,133,109,95,139
1995,2706901,pilar,AL,409,289,181,98,158
1995,2707008,pindoba,AL,25,25,7,9,0
1995,2707107,piranhas,AL,360,206,199,142,164
1995,2707206,poco das trincheiras,AL,71,56,28,38,86
1995,2707305,porto calvo,AL,363,363,159,117,321
1995,2707404,porto de pedras,AL,101,72,53,31,81
1995,2707503,porto real do colegio,AL,118,56,31,22,82
1995,2707602,quebrangulo,AL,96,97,87,97,62
1995,2707701,rio largo,AL,1251,766,666,540,1084
1995,2707800,roteiro,AL,105,60,30,15,0
1995,2707909,santa luzia do norte,AL,95,76,48,22,0
1995,2708006,santana do ipanema,AL,648,482,343,281,771
1995,2708105,santana do mundau,AL,100,80,41,44,0
1995,2708204,sao bras,AL,69,65,71,35,0
1995,2708303,sao jose da laje,AL,355,216,164,157,236
1995,2708402,sao jose da tapera,AL,197,157,111,69,53
1995,2708501,sao luis do quitunde,AL,341,252,191,144,259
1995,2708600,sao miguel dos campos,AL,1133,958,719,479,1062
1995,2708709,sao miguel dos milagres,AL,94,62,56,59,78
1995,2708808,sao sebastiao,AL,279,144,127,76,114
1995,2708907,satuba,AL,183,167,127,54,670
1995,2708956,senador rui palmeira,AL,72,26,18,16,0
1995,2709004,tanque d'arca,AL,137,52,50,46,76
1995,2709103,taquarana,AL,207,131,77,69,79
1995,2709152,teotonio vilela,AL,661,405,238,155,255
1995,2709202,traipu,AL,126,57,61,57,140
1995,2709301,uniao dos palmares,AL,626,482,337,278,637
1995,2709400,vicosa,AL,424,269,220,166,264
1995,2800100,amparo de sao francisco,SE,39,25,14,24,0
1995,2800209,aquidaba,SE,339,208,204,114,277
1995,2800308,aracaju,SE,14048,10766,8590,7295,19662
1995,2800407,araua,SE,190,118,115,55,166
1995,2800506,areia branca,SE,277,135,84,43,0
1995,2800605,barra dos coqueiros,SE,305,206,140,90,166
1995,2800670,boquim,SE,556,276,294,193,263
1995,2800704,brejo grande,SE,107,76,37,28,0
1995,2801009,campo do brito,SE,208,152,91,71,123
1995,2801108,canhoba,SE,49,36,30,13,0
1995,2801207,caninde de sao francisco,SE,193,67,70,26,0
1995,2801306,capela,SE,571,341,215,233,505
1995,2801405,carira,SE,235,99,78,47,122
1995,2801504,carmopolis,SE,199,139,155,100,146
1995,2801603,cedro de sao joao,SE,93,73,84,67,142
1995,2801702,cristinapolis,SE,166,86,75,56,85
1995,2801900,cumbe,SE,86,59,24,28,0
1995,2802007,divina pastora,SE,47,28,16,11,0
1995,2802106,estancia,SE,1415,941,541,455,1000
1995,2802205,feira nova,SE,61,56,37,38,0
1995,2802304,frei paulo,SE,180,136,70,37,103
1995,2802403,gararu,SE,84,85,45,51,0
1995,2802502,general maynard,SE,47,33,48,23,0
1995,2802601,gracho cardoso,SE,82,70,64,50,0
1995,2802700,ilha das flores,SE,224,125,81,82,113
1995,2802809,indiaroba,SE,182,122,69,40,101
1995,2802908,itabaiana,SE,1288,790,559,490,1272
1995,2803005,itabaianinha,SE,480,288,247,149,306
1995,2803104,itabi,SE,80,89,63,55,151
1995,2803203,itaporanga d'ajuda,SE,343,260,146,119,212
1995,2803302,japaratuba,SE,500,253,221,156,401
1995,2803401,japoata,SE,167,97,72,33,50
1995,2803500,lagarto,SE,1219,964,590,576,1063
1995,2803609,laranjeiras,SE,558,344,298,177,341
1995,2803708,macambira,SE,107,50,22,21,0
1995,2803807,malhada dos bois,SE,93,59,51,22,0
1995,2803906,malhador,SE,196,171,105,98,0
1995,2804003,maruim,SE,475,317,175,125,170
1995,2804102,moita bonita,SE,165,93,90,49,73
1995,2804201,monte alegre de sergipe,SE,128,67,39,18,0
1995,2804300,muribeca,SE,91,82,57,43,0
1995,2804409,neopolis,SE,317,228,204,173,513
1995,2804458,nossa senhora aparecida,SE,91,34,20,7,0
1995,2804508,nossa senhora da gloria,SE,412,300,219,122,489
1995,2804607,nossa senhora das dores,SE,263,248,157,100,223
1995,2804706,nossa senhora de lourdes,SE,111,55,36,25,0
1995,2804805,nossa senhora do socorro,SE,1508,973,472,321,0
1995,2804904,pacatuba,SE,108,116,64,54,13
1995,2805000,pedra mole,SE,40,33,12,12,0
1995,2805109,pedrinhas,SE,150,116,82,32,126
1995,2805208,pinhao,SE,106,82,40,39,0
1995,2805307,pirambu,SE,118,53,26,8,0
1995,2805406,poco redondo,SE,156,101,74,45,0
1995,2805505,poco verde,SE,247,148,127,100,119
1995,2805604,porto da folha,SE,289,253,136,70,164
1995,2805703,propria,SE,744,525,389,344,1273
1995,2805802,riachao do dantas,SE,198,107,72,61,66
1995,2805901,riachuelo,SE,215,242,105,116,0
1995,2806008,ribeiropolis,SE,330,192,131,112,244
1995,2806107,rosario do catete,SE,193,105,101,81,177
1995,2806206,salgado,SE,390,196,143,134,131
1995,2806305,santa luzia do itanhy,SE,65,22,27,8,0
1995,2806404,santana do sao francisco,SE,129,75,59,43,0
1995,2806503,santa rosa de lima,SE,59,38,49,42,0
1995,2806602,santo amaro das brotas,SE,319,209,156,115,246
1995,2806701,sao cristovao,SE,1204,799,8652,446,1139
1995,2806800,sao domingos,SE,145,94,83,40,0
1995,2806909,sao francisco,SE,29,29,12,13,0
1995,2807006,sao miguel do aleixo,SE,30,17,10,7,0
1995,2807105,simao dias,SE,522,320,298,150,332
1995,2807204,siriri,SE,132,89,89,39,0
1995,2807303,telha,SE,0,23,20,14,0
1995,2807402,tobias barreto,SE,648,434,329,212,407
1995,2807501,tomar do geru,SE,85,61,17,23,67
1995,2807600,umbauba,SE,867,204,151,88,138
1995,2900108,abaira,BA,190,103,89,62,100
1995,2900207,abare,BA,194,137,131,116,198
1995,2900306,acajutiba,BA,348,185,162,118,178
1995,2900355,adustina,BA,99,65,37,37,47
1995,2900405,agua fria,BA,188,138,79,50,0
1995,2900504,erico cardoso,BA,105,69,50,32,0
1995,2900603,aiquara,BA,84,50,29,21,30
1995,2900702,alagoinhas,BA,4187,3009,2328,1906,3268
1995,2900801,alcobaca,BA,174,174,136,76,150
1995,2900900,almadina,BA,155,65,65,47,69
1995,2901007,amargosa,BA,646,543,374,305,758
1995,2901106,amelia rodrigues,BA,551,520,339,289,704
1995,2901155,america dourada,BA,185,104,106,85,124
1995,2901205,anage,BA,185,103,70,37,81
1995,2901304,andarai,BA,302,208,105,114,177
1995,2901353,andorinha,BA,176,59,28,23,40
1995,2901403,angical,BA,260,210,97,110,192
1995,2901502,anguera,BA,211,138,124,57,109
1995,2901601,antas,BA,239,122,107,92,205
1995,2901700,antonio cardoso,BA,114,75,70,49,78
1995,2901809,antonio goncalves,BA,180,134,122,74,91
1995,2901908,apora,BA,235,135,129,98,186
1995,2901957,apuarema,BA,97,45,39,20,0
1995,2902005,aracatu,BA,61,71,35,34,37
1995,2902054,aracas,BA,197,99,77,53,49
1995,2902104,araci,BA,338,250,176,140,395
1995,2902203,aramari,BA,133,100,83,51,134
1995,2902252,arataca,BA,192,100,49,39,40
1995,2902302,aratuipe,BA,125,72,71,78,126
1995,2902401,aurelino leal,BA,213,135,100,72,191
1995,2902500,baianopolis,BA,207,167,116,77,128
1995,2902609,baixa grande,BA,361,217,156,120,196
1995,2902658,banzae,BA,201,105,54,50,88
1995,2902708,barra,BA,474,343,254,172,440
1995,2902807,barra da estiva,BA,215,166,125,72,79
1995,2902906,barra do choca,BA,264,178,142,85,141
1995,2903003,barra do mendes,BA,387,280,196,162,273
1995,2903102,barra do rocha,BA,104,56,54,41,0
1995,2903201,barreiras,BA,2377,2079,1575,1301,3280
1995,2903235,barro alto,BA,135,110,77,56,63
1995,2903300,barro preto,BA,108,99,72,59,109
1995,2903409,belmonte,BA,302,242,191,171,282
1995,2903508,belo campo,BA,221,110,62,69,105
1995,2903607,biritinga,BA,134,88,82,60,147
1995,2903706,boa nova,BA,148,89,46,67,94
1995,2903805,boa vista do tupim,BA,186,120,130,72,129
1995,2903904,bom jesus da lapa,BA,775,589,457,356,991
1995,2903953,bom jesus da serra,BA,75,21,9,11,0
1995,2904001,boninal,BA,153,152,112,99,207
1995,2904050,bonito,BA,19,17,9,28,35
1995,2904100,boquira,BA,368,283,193,161,322
1995,2904209,botupora,BA,136,98,96,41,139
1995,2904308,brejoes,BA,202,129,92,63,126
1995,2904407,brejolandia,BA,169,171,78,52,85
1995,2904506,brotas de macaubas,BA,221,117,80,84,186
1995,2904605,brumado,BA,1402,1059,808,698,1308
1995,2904704,buerarema,BA,243,301,205,140,307
1995,2904753,buritirama,BA,133,91,69,61,0
1995,2904803,caatiba,BA,119,69,50,32,58
1995,2904852,cabaceiras do paraguacu,BA,193,132,85,61,43
1995,2904902,cachoeira,BA,905,645,581,507,1355
1995,2905008,cacule,BA,488,294,243,259,382
1995,2905107,caem,BA,198,157,92,105,123
1995,2905156,caetanos,BA,39,15,5,6,0
1995,2905206,caetite,BA,904,362,318,303,525
1995,2905305,cafarnaum,BA,264,140,67,69,158
1995,2905404,cairu,BA,32,24,21,7,47
1995,2905503,caldeirao grande,BA,89,60,39,57,92
1995,2905602,camacan,BA,873,590,384,363,502
1995,2905701,camacari,BA,4221,2640,2228,1640,2972
1995,2905800,camamu,BA,410,294,144,140,297
1995,2905909,campo alegre de lourdes,BA,284,179,123,77,93
1995,2906006,campo formoso,BA,842,749,479,337,691
1995,2906105,canapolis,BA,59,36,40,81,95
1995,2906204,canarana,BA,362,224,164,175,71
1995,2906303,canavieiras,BA,714,563,358,290,538
1995,2906402,candeal,BA,209,175,113,93,137
1995,2906501,candeias,BA,2317,1372,1211,871,2033
1995,2906600,candiba,BA,282,228,181,142,175
1995,2906709,candido sales,BA,406,301,196,173,310
1995,2906808,cansancao,BA,402,225,158,149,294
1995,2906824,canudos,BA,208,139,109,110,148
1995,2906857,capela do alto alegre,BA,244,154,112,81,127
1995,2906873,capim grosso,BA,471,291,222,162,357
1995,2906899,caraibas,BA,52,25,17,24,0
1995,2906907,caravelas,BA,276,277,170,178,0
1995,2907004,cardeal da silva,BA,101,46,47,23,38
1995,2907103,carinhanha,BA,439,282,195,175,345
1995,2907202,casa nova,BA,474,377,321,307,597
1995,2907301,castro alves,BA,451,320,239,202,449
1995,2907400,catolandia,BA,60,55,53,15,48
1995,2907509,catu,BA,1653,1100,761,561,1497
1995,2907558,caturama,BA,81,66,42,25,0
1995,2907608,central,BA,367,307,282,189,484
1995,2907707,chorrocho,BA,136,90,76,64,128
1995,2907806,cicero dantas,BA,409,314,226,166,343
1995,2907905,cipo,BA,212,153,118,111,342
1995,2908002,coaraci,BA,408,223,169,157,303
1995,2908101,cocos,BA,199,187,156,98,234
1995,2908200,conceicao da feira,BA,374,350,325,220,456
1995,2908309,conceicao do almeida,BA,357,265,184,200,447
1995,2908408,conceicao do coite,BA,996,697,498,424,739
1995,2908507,conceicao do jacuipe,BA,756,537,369,368,980
1995,2908606,conde,BA,321,175,125,83,140
1995,2908705,condeuba,BA,311,118,85,71,172
1995,2908804,contendas do sincora,BA,90,88,45,47,89
1995,2908903,coracao de maria,BA,487,321,251,163,334
1995,2909000,cordeiros,BA,113,88,62,52,99
1995,2909109,coribe,BA,286,172,136,117,216
1995,2909208,coronel joao sa,BA,99,43,40,22,63
1995,2909307,correntina,BA,406,316,259,214,393
1995,2909406,cotegipe,BA,133,102,107,69,148
1995,2909505,cravolandia,BA,97,65,62,55,0
1995,2909604,crisopolis,BA,160,107,55,70,74
1995,2909703,cristopolis,BA,218,126,147,90,168
1995,2909802,cruz das almas,BA,1457,967,892,797,1650
1995,2909901,curaca,BA,235,177,105,108,232
1995,2910008,dario meira,BA,154,130,92,61,97
1995,2910057,dias d'avila,BA,576,531,447,324,684
1995,2910107,dom basilio,BA,155,74,66,40,79
1995,2910206,dom macedo costa,BA,81,53,106,34,40
1995,2910305,elisio medrado,BA,203,153,60,64,82
1995,2910404,encruzilhada,BA,131,87,54,38,73
1995,2910503,entre rios,BA,638,494,356,228,533
1995,2910602,esplanada,BA,559,431,300,234,385
1995,2910701,euclides da cunha,BA,675,419,325,247,440
1995,2910727,eunapolis,BA,1762,1060,883,795,1429
1995,2910750,fatima,BA,135,106,71,32,82
1995,2910776,feira da mata,BA,89,64,39,36,0
1995,2910800,feira de santana,BA,11116,9205,7236,6051,12858
1995,2910859,filadelfia,BA,137,94,65,40,73
1995,2910909,firmino alves,BA,94,56,53,39,36
1995,2911006,floresta azul,BA,243,154,134,86,158
1995,2911105,formosa do rio preto,BA,234,196,142,147,205
1995,2911204,gandu,BA,496,340,356,282,640
1995,2911253,gaviao,BA,66,52,27,21,36
1995,2911303,gentio do ouro,BA,101,65,60,32,55
1995,2911402,gloria,BA,143,129,72,57,51
1995,2911501,gongogi,BA,118,64,46,39,64
1995,2911600,governador mangabeira,BA,308,274,173,148,308
1995,2911659,guajeru,BA,38,21,22,16,0
1995,2911709,guanambi,BA,1697,1505,1259,888,1863
1995,2911808,guaratinga,BA,297,203,128,86,178
1995,2911857,heliopolis,BA,66,59,32,32,52
1995,2911907,iacu,BA,515,305,194,181,344
1995,2912004,ibiassuce,BA,194,124,91,60,87
1995,2912103,ibicarai,BA,620,417,404,307,507
1995,2912202,ibicoara,BA,81,58,51,38,65
1995,2912301,ibicui,BA,220,135,103,106,171
1995,2912400,ibipeba,BA,331,311,185,205,171
1995,2912509,ibipitanga,BA,84,77,38,40,99
1995,2912608,ibiquera,BA,38,26,28,12,23
1995,2912707,ibirapitanga,BA,346,210,138,91,104
1995,2912806,ibirapua,BA,168,117,61,87,0
1995,2912905,ibirataia,BA,387,249,192,134,275
1995,2913002,ibitiara,BA,109,119,65,65,80
1995,2913101,ibitita,BA,330,194,190,133,112
1995,2913200,ibotirama,BA,456,296,202,185,503
1995,2913309,ichu,BA,160,123,110,106,239
1995,2913408,igapora,BA,282,177,143,76,198
1995,2913457,igrapiuna,BA,0,0,0,0,0
1995,2913507,iguai,BA,251,154,81,74,152
1995,2913606,ilheus,BA,4316,3508,3025,2246,4668
1995,2913705,inhambupe,BA,432,223,106,108,248
1995,2913804,ipecaeta,BA,143,85,55,39,50
1995,2913903,ipiau,BA,555,382,317,246,312
1995,2914000,ipira,BA,940,632,390,318,461
1995,2914109,ipupiara,BA,166,130,93,67,103
1995,2914208,irajuba,BA,97,39,34,20,43
1995,2914307,iramaia,BA,246,175,89,70,133
1995,2914406,iraquara,BA,323,219,202,157,232
1995,2914505,irara,BA,645,466,328,222,366
1995,2914604,irece,BA,1293,926,836,697,1439
1995,2914653,itabela,BA,547,377,281,175,385
1995,2914703,itaberaba,BA,1291,871,1170,713,1199
1995,2914802,itabuna,BA,4545,3664,3135,2686,5406
1995,2914901,itacare,BA,179,91,82,66,58
1995,2915007,itaete,BA,190,158,114,76,124
1995,2915106,itagi,BA,230,201,153,88,140
1995,2915205,itagiba,BA,390,145,110,95,111
1995,2915304,itagimirim,BA,127,138,86,53,131
1995,2915353,itaguacu da bahia,BA,122,95,55,49,73
1995,2915403,itaju do colonia,BA,88,76,32,62,110
1995,2915502,itajuipe,BA,478,307,238,190,311
1995,2915601,itamaraju,BA,1294,976,731,554,918
1995,2915700,itamari,BA,159,89,55,35,30
1995,2915809,itambe,BA,388,316,185,128,311
1995,2915908,itanagra,BA,67,29,29,23,0
1995,2916005,itanhem,BA,568,386,287,256,319
1995,2916104,itaparica,BA,876,686,358,386,339
1995,2916203,itape,BA,211,146,135,92,170
1995,2916302,itapebi,BA,116,70,66,59,83
1995,2916401,itapetinga,BA,1236,998,786,550,347
1995,2916500,itapicuru,BA,224,66,53,41,0
1995,2916609,itapitanga,BA,191,119,87,21,72
1995,2916708,itaquara,BA,62,24,54,16,0
1995,2916807,itarantim,BA,200,116,116,102,162
1995,2916856,itatim,BA,130,85,43,28,184
1995,2916906,itirucu,BA,206,155,165,76,212
1995,2917003,itiuba,BA,291,199,129,120,250
1995,2917102,itororo,BA,496,367,169,112,301
1995,2917201,ituacu,BA,158,101,95,70,147
1995,2917300,itubera,BA,482,305,291,186,242
1995,2917334,iuiu,BA,197,102,88,54,61
1995,2917359,jaborandi,BA,124,74,72,52,72
1995,2917409,jacaraci,BA,172,79,100,51,69
1995,2917508,jacobina,BA,1617,1349,1102,810,1803
1995,2917607,jaguaquara,BA,874,598,426,331,645
1995,2917706,jaguarari,BA,520,421,301,224,433
1995,2917805,jaguaripe,BA,47,23,34,15,0
1995,2917904,jandaira,BA,108,85,40,35,71
1995,2918001,jequie,BA,2906,2499,1803,1473,3237
1995,2918100,jeremoabo,BA,326,272,133,108,185
1995,2918209,jiquirica,BA,155,150,96,63,154
1995,2918308,jitauna,BA,332,234,164,100,230
1995,2918357,joao dourado,BA,256,186,121,75,311
1995,2918407,juazeiro,BA,3119,3113,1896,1479,3937
1995,2918456,jucurucu,BA,122,77,73,44,53
1995,2918506,jussara,BA,174,140,71,67,64
1995,2918555,jussari,BA,152,105,73,40,66
1995,2918605,jussiape,BA,106,101,61,62,143
1995,2918704,lafaiete coutinho,BA,69,45,31,21,37
1995,2918753,lagoa real,BA,164,112,55,29,31
1995,2918803,laje,BA,227,124,92,44,155
1995,2918902,lajedao,BA,100,63,44,35,56
1995,2919009,lajedinho,BA,38,23,10,15,0
1995,2919058,lajedo do tabocal,BA,105,73,29,15,33
1995,2919108,lamarao,BA,76,40,32,34,76
1995,2919157,lapao,BA,340,225,205,153,161
1995,2919207,lauro de freitas,BA,2215,1723,1128,901,966
1995,2919306,lencois,BA,143,98,93,31,144
1995,2919405,licinio de almeida,BA,290,256,190,159,208
1995,2919504,livramento do brumado,BA,542,529,385,340,783
1995,2919603,macajuba,BA,92,77,53,30,73
1995,2919702,macarani,BA,242,166,122,107,122
1995,2919801,macaubas,BA,496,393,259,253,504
1995,2919900,macurure,BA,65,73,35,41,60
1995,2919926,madre de deus,BA,310,265,129,122,0
1995,2919959,maetinga,BA,123,60,30,24,69
1995,2920007,maiquinique,BA,111,95,76,53,111
1995,2920106,mairi,BA,369,188,135,107,229
1995,2920205,malhada,BA,247,109,75,52,87
1995,2920304,malhada de pedras,BA,99,54,24,23,40
1995,2920403,manoel vitorino,BA,133,0,76,55,97
1995,2920452,mansidao,BA,222,183,137,89,114
1995,2920502,maracas,BA,341,231,161,112,180
1995,2920601,maragogipe,BA,713,495,410,407,912
1995,2920700,marau,BA,90,75,41,37,42
1995,2920809,marcionilio souza,BA,170,65,49,22,0
1995,2920908,mascote,BA,322,187,115,79,104
1995,2921005,mata de sao joao,BA,671,588,401,259,724
1995,2921054,matina,BA,102,56,38,27,0
1995,2921104,medeiros neto,BA,537,413,328,271,478
1995,2921203,miguel calmon,BA,307,197,177,126,274
1995,2921302,milagres,BA,263,184,95,89,141
1995,2921401,mirangaba,BA,155,128,111,101,81
1995,2921450,mirante,BA,52,22,14,14,0
1995,2921500,monte santo,BA,239,124,73,81,170
1995,2921609,morpara,BA,250,150,130,142,104
1995,2921708,morro do chapeu,BA,494,354,274,148,363
1995,2921807,mortugaba,BA,172,159,117,90,113
1995,2921906,mucuge,BA,97,99,68,48,113
1995,2922003,mucuri,BA,391,549,249,207,86
1995,2922052,mulungu do morro,BA,115,109,44,52,0
1995,2922102,mundo novo,BA,374,233,214,129,202
1995,2922201,muniz ferreira,BA,192,137,96,63,76
1995,2922250,muquem de sao francisco,BA,45,10,17,0,0
1995,2922300,muritiba,BA,660,488,524,330,567
1995,2922409,mutuipe,BA,398,284,178,127,243
1995,2922508,nazare,BA,818,572,346,371,922
1995,2922607,nilo pecanha,BA,160,82,53,28,0
1995,2922656,nordestina,BA,89,61,44,16,29
1995,2922706,nova canaa,BA,197,93,101,43,95
1995,2922730,nova fatima,BA,169,95,80,34,84
1995,2922755,nova ibia,BA,95,40,40,22,0
1995,2922805,nova itarana,BA,56,46,40,23,35
1995,2922854,nova redencao,BA,0,0,0,0,0
1995,2922904,nova soure,BA,149,124,101,132,29
1995,2923001,nova vicosa,BA,537,413,307,205,230
1995,2923035,novo horizonte,BA,108,80,47,52,61
1995,2923050,novo triunfo,BA,105,111,60,60,0
1995,2923100,olindina,BA,239,217,147,125,340
1995,2923209,oliveira dos brejinhos,BA,325,197,104,125,150
1995,2923308,ouricangas,BA,99,74,31,21,83
1995,2923357,ourolandia,BA,96,51,40,38,57
1995,2923407,palmas de monte alto,BA,378,175,113,98,0
1995,2923506,palmeiras,BA,167,84,69,66,130
1995,2923605,paramirim,BA,301,194,178,180,313
1995,2923704,paratinga,BA,398,288,156,136,155
1995,2923803,paripiranga,BA,239,224,134,113,227
1995,2923902,pau brasil,BA,221,181,117,80,176
1995,2924009,paulo afonso,BA,2425,1652,1119,1079,3053
1995,2924058,pe de serra,BA,205,136,85,74,73
1995,2924108,pedrao,BA,91,88,78,48,70
1995,2924207,pedro alexandre,BA,0,17,7,18,0
1995,2924306,piata,BA,268,152,96,106,185
1995,2924405,pilao arcado,BA,0,0,0,0,0
1995,2924504,pindai,BA,299,202,137,127,141
1995,2924603,pindobacu,BA,302,204,145,101,175
1995,2924652,pintadas,BA,160,94,74,49,105
1995,2924678,pirai do norte,BA,0,0,0,0,0
1995,2924702,piripa,BA,103,89,53,33,65
1995,2924801,piritiba,BA,346,286,163,136,227
1995,2924900,planaltino,BA,82,65,24,17,33
